id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt4641478,Angels' Shepherd,Melekleri Tasiyan Adam,2016,80,"Drama,Romance",4.9,64,actor,Ufuk,Kadir Özdal,\N,\N,actor,"tt5599916,tt0878797,tt5777808,tt11267076"
tt4641478,Angels' Shepherd,Melekleri Tasiyan Adam,2016,80,"Drama,Romance",4.9,64,actress,Anna,Tereza Bonaventurova,\N,\N,actress,"tt13938896,tt4641478"
tt4641478,Angels' Shepherd,Melekleri Tasiyan Adam,2016,80,"Drama,Romance",4.9,64,actor,Ali,Ali Erkazan,1952,\N,actor,"tt0190356,tt0808240,tt2735490,tt4343334"
tt4641478,Angels' Shepherd,Melekleri Tasiyan Adam,2016,80,"Drama,Romance",4.9,64,actor,Hasan,Serkan Batci,\N,\N,actor,tt4641478
tt4655294,Run for Love,Zai shi jie de zhong xin hu huan ai,2016,137,"Drama,Romance",4.5,182,actress,Tang Jing,Jing Liang,1972,\N,"actress,producer","tt2016992,tt0470390,tt4701702,tt7294150"
tt4655294,Run for Love,Zai shi jie de zhong xin hu huan ai,2016,137,"Drama,Romance",4.5,182,actress,Su Leqi,Ziyi Zhang,1979,\N,"actress,producer,soundtrack","tt1462900,tt0397535,tt0385004,tt0190332"
tt4655294,Run for Love,Zai shi jie de zhong xin hu huan ai,2016,137,"Drama,Romance",4.5,182,actor,Feng Yujian,Eddie Peng,1982,\N,"actor,soundtrack","tt8434380,tt9283920,tt8519380,tt10415576"
tt4655294,Run for Love,Zai shi jie de zhong xin hu huan ai,2016,137,"Drama,Romance",4.5,182,actor,Zhou Hongyi,Yi Zhang,\N,\N,"actor,soundtrack","tt11448076,tt13000980,tt6067462,tt8959680"
tt4682786,Collateral Beauty,Collateral Beauty,2016,97,"Drama,Romance",6.7,101025,actress,Claire,Kate Winslet,1975,\N,"actress,producer,soundtrack","tt0120338,tt0114388,tt0959337,tt0338013"
tt4682786,Collateral Beauty,Collateral Beauty,2016,97,"Drama,Romance",6.7,101025,actor,Whit,Edward Norton,1969,\N,"actor,producer,writer","tt2562232,tt0120586,tt0137523,tt0117381"
tt4682786,Collateral Beauty,Collateral Beauty,2016,97,"Drama,Romance",6.7,101025,actor,Simon,Michael Peña,1976,\N,"actor,producer","tt1800241,tt0822854,tt1855199,tt0375679"
tt4682786,Collateral Beauty,Collateral Beauty,2016,97,"Drama,Romance",6.7,101025,actor,Howard,Will Smith,1968,\N,"producer,actor,soundtrack","tt0119654,tt0120891,tt0480249,tt0098800"
tt4726166,Apricot Groves,Apricot Groves,2016,78,"Drama,Romance",7.5,109,actor,Uncle,Araik Sargsyan,\N,\N,actor,"tt17493770,tt1340552,tt4726166"
tt4726166,Apricot Groves,Apricot Groves,2016,78,"Drama,Romance",7.5,109,actor,\N,Artur Karapetyan,\N,\N,actor,"tt4726166,tt17112306"
tt4726166,Apricot Groves,Apricot Groves,2016,78,"Drama,Romance",7.5,109,actor,Father,Samvel Sarkisyan,\N,\N,actor,"tt2091387,tt0470858,tt4726166,tt5692406"
tt4726166,Apricot Groves,Apricot Groves,2016,78,"Drama,Romance",7.5,109,actor,Arman,Hovhannes Azoyan,\N,\N,"actor,composer","tt2536426,tt1821313,tt2091387,tt4726166"
tt4746506,Sweet Dreams,Fai bei sogni,2016,131,"Drama,Romance",6.5,1781,actress,Elisa,Bérénice Bejo,1976,\N,"actress,cinematographer","tt1655442,tt0183790,tt0464913,tt2404461"
tt4746506,Sweet Dreams,Fai bei sogni,2016,131,"Drama,Romance",6.5,1781,actor,Massimo bambino,Nicolò Cabras,\N,\N,actor,tt4746506
tt4746506,Sweet Dreams,Fai bei sogni,2016,131,"Drama,Romance",6.5,1781,actor,Massimo,Valerio Mastandrea,1972,\N,"actor,producer,writer","tt4901306,tt7106968,tt0875034,tt2370096"
tt4746506,Sweet Dreams,Fai bei sogni,2016,131,"Drama,Romance",6.5,1781,actor,Padre di Massimo,Guido Caprino,1973,\N,actor,"tt5057130,tt14508984,tt1100935,tt1365490"
tt4805816,Love and Fury,Syysprinssi,2016,94,"Drama,Romance",5.6,490,actress,Inkan äiti,Kaija Pakarinen,1954,\N,"actress,soundtrack","tt0094150,tt0377277,tt5222918,tt4771956"
tt4805816,Love and Fury,Syysprinssi,2016,94,"Drama,Romance",5.6,490,actress,Inka Pajunen,Laura Birn,1981,\N,"actress,writer,producer","tt9742588,tt0365907,tt8562100,tt1714205"
tt4805816,Love and Fury,Syysprinssi,2016,94,"Drama,Romance",5.6,490,actress,Sirkka,Tiina Weckström,1956,\N,actress,"tt0355152,tt1382722,tt0120872,tt0420419"
tt4805816,Love and Fury,Syysprinssi,2016,94,"Drama,Romance",5.6,490,actor,Juhana Mannermaa,Lauri Tilkanen,\N,\N,"actor,writer","tt11969576,tt4272442,tt5822154,tt1925446"
tt4828926,Rebecca,Rebecca,2016,85,"Drama,Romance",5.8,11,actress,Woman,Maggie Parto,\N,\N,"actress,sound_department,producer","tt10059166,tt11242246,tt3850598,tt7587890"
tt4828926,Rebecca,Rebecca,2016,85,"Drama,Romance",5.8,11,actress,Rebecca,Yvonne Okoro,\N,\N,"actress,producer","tt21413420,tt5580516,tt14235996,tt18560788"
tt4828926,Rebecca,Rebecca,2016,85,"Drama,Romance",5.8,11,actor,Clifford,Joseph Benjamin,\N,\N,"actor,editor,writer","tt5640558,tt11484036,tt4971144,tt9346050"
tt4837126,Love Everlasting,Love Everlasting,2016,93,"Drama,Romance",6.2,924,actress,Helen,Emily Procter,1968,\N,actress,"tt0313043,tt0116695,tt0113627,tt0421729"
tt4837126,Love Everlasting,Love Everlasting,2016,93,"Drama,Romance",6.2,924,actress,Clover,Christie Burke,\N,\N,actress,"tt1673434,tt11337908,tt10970552"
tt4837126,Love Everlasting,Love Everlasting,2016,93,"Drama,Romance",6.2,924,actor,Bridger,Lucky Blue Smith,\N,\N,actor,"tt11708670,tt6717892,tt4837126"
tt4837126,Love Everlasting,Love Everlasting,2016,93,"Drama,Romance",6.2,924,actor,Dr. Miller,Scott Christopher,1967,\N,"actor,writer,soundtrack","tt1378167,tt2624370,tt0377038,tt0364845"
tt4842648,Botanical Books,"Shokubutsu zukan: Unmei no koi, hiroimashita",2016,112,"Drama,Romance",6.3,482,actor,Policeman,Kazuyuki Aijima,1961,\N,actor,"tt0406466,tt0441825,tt13667552,tt7446086"
tt4842648,Botanical Books,"Shokubutsu zukan: Unmei no koi, hiroimashita",2016,112,"Drama,Romance",6.3,482,actor,Itsuki Kusakabe,Takanori Iwata,1989,\N,actor,"tt4842648,tt10579380,tt5094726,tt6721358"
tt4842648,Botanical Books,"Shokubutsu zukan: Unmei no koi, hiroimashita",2016,112,"Drama,Romance",6.3,482,actor,Ryumei Tome,Shin'ya Ohwada,1947,\N,"actor,writer,director","tt2361309,tt0387719,tt0279112,tt0468846"
tt4842648,Botanical Books,"Shokubutsu zukan: Unmei no koi, hiroimashita",2016,112,"Drama,Romance",6.3,482,actress,Noriko kono,Yoshiko Miyazaki,1958,\N,actress,"tt0089881,tt0482599,tt0181960,tt0768128"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actor,\N,Aoi Nakamura,1991,\N,"actor,miscellaneous","tt1728179,tt3557604,tt14377480,tt1587118"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actor,\N,Kenta Suga,1994,\N,actor,"tt2519428,tt0488870,tt2632184,tt0399102"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actor,\N,Yûsuke Santamaria,1971,\N,"actor,director,writer","tt0467462,tt1160019,tt0378475,tt0210199"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actress,\N,Aoi Miyazaki,1985,\N,"actress,soundtrack","tt0450475,tt4384088,tt2140203,tt0297905"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actress,\N,Ai Hashimoto,1996,\N,actress,"tt3345472,tt1891747,tt1590089,tt2142797"
tt4842932,Birthday Card,Bâsudê kâdo,2016,123,"Drama,Romance",6.9,146,actor,\N,Shôsuke Tanihara,1972,\N,actor,"tt0123092,tt0889194,tt0399102,tt0398563"
tt4874298,Madly,Madly,2016,106,"Drama,Romance",5.4,201,actress,Maddy ( I do segment),Zoë Castle,\N,\N,actress,"tt4874298,tt5085832,tt4687882"
tt4874298,Madly,Madly,2016,106,"Drama,Romance",5.4,201,actress,Woman (segment \Afterbirth\),Kathryn Beck,1986,\N,actress,"tt1217643,tt2268458,tt1203532,tt2222848"
tt4874298,Madly,Madly,2016,106,"Drama,Romance",5.4,201,actress,Archana (segment \Clean Shaven\),Radhika Apte,1985,\N,"actress,writer","tt8108198,tt3678782,tt3043252,tt12567088"
tt4874298,Madly,Madly,2016,106,"Drama,Romance",5.4,201,actress,Her (segment \Love of My Life\),Justina Bustos,1989,\N,"actress,writer,producer","tt5996682,tt3864934,tt2381941,tt4005402"
tt4898726,Asian Three-Fold Mirror 2016: Reflections,Asia sanmenkyô,2016,118,"Drama,Romance",6.2,20,actor,(segment \Pigeon\),Masatoshi Nagase,1966,\N,"actor,soundtrack","tt5247022,tt0415163,tt0102488,tt0097940"
tt4898726,Asian Three-Fold Mirror 2016: Reflections,Asia sanmenkyô,2016,118,"Drama,Romance",6.2,20,actor,(segment \Pigeon\),Masahiko Tsugawa,1940,2018,"actor,director,soundtrack","tt0093502,tt0109430,tt0162563,tt0415357"
tt4898726,Asian Three-Fold Mirror 2016: Reflections,Asia sanmenkyô,2016,118,"Drama,Romance",6.2,20,actress,(segment \Pigeon\),Sharifah Amani,1986,\N,"actress,director","tt2740598,tt0945328,tt0484355,tt0433692"
tt4898726,Asian Three-Fold Mirror 2016: Reflections,Asia sanmenkyô,2016,118,"Drama,Romance",6.2,20,actor,(segment \Beyond The Bridge\),Masaya Katô,1963,\N,actor,"tt0112750,tt0116147,tt0120685,tt0368855"
tt4921812,I Love Her,I Love Her,2016,93,"Drama,Romance",4.7,26,actor,David,Eudald Font,1990,\N,actor,"tt2674358,tt14149544,tt13457822,tt3824066"
tt4921812,I Love Her,I Love Her,2016,93,"Drama,Romance",4.7,26,actress,Anna,Clare Durant,\N,\N,actress,"tt4887354,tt12300276,tt4921812,tt3954646"
tt4921812,I Love Her,I Love Her,2016,93,"Drama,Romance",4.7,26,actor,Alex,Andrés Mercado,\N,\N,actor,"tt4086722,tt2423094,tt10856466,tt4921812"
tt4921812,I Love Her,I Love Her,2016,93,"Drama,Romance",4.7,26,actress,Natalie,Natalie Ivanchuk,\N,\N,actress,"tt4921812,tt3162006"
tt4932154,Center of My World,Die Mitte der Welt,2016,115,"Drama,Romance",7.2,6399,actor,Klein Phil,Bendix Hansen,\N,\N,actor,"tt4932154,tt7125510,tt0880992"
tt4932154,Center of My World,Die Mitte der Welt,2016,115,"Drama,Romance",7.2,6399,actor,Phil,Louis Hofmann,1997,\N,"actor,soundtrack","tt2873282,tt3841424,tt4932154,tt5753856"
tt4932154,Center of My World,Die Mitte der Welt,2016,115,"Drama,Romance",7.2,6399,actress,Klein Dianne,Sarah Fuhrer,\N,\N,actress,tt4932154
tt4932154,Center of My World,Die Mitte der Welt,2016,115,"Drama,Romance",7.2,6399,actress,Glass,Sabine Timoteo,1975,\N,"actress,writer","tt0203297,tt3828614,tt5541426,tt10141736"
tt4937518,Unkahi,Unkahi,2016,100,"Drama,Romance",8.2,33,actor,Vincent,Shahid Kapoor,\N,\N,actor,tt4937518
tt4937518,Unkahi,Unkahi,2016,100,"Drama,Romance",8.2,33,actress,Nina,Wiam Dahmani,1983,2020,actress,"tt12223246,tt5730900,tt3532062,tt4937518"
tt4937518,Unkahi,Unkahi,2016,100,"Drama,Romance",8.2,33,actress,Vanessa,Saimaa Azhar,\N,\N,actress,tt4937518
tt4988692,Dünyanin En Güzel Kokusu,Dünyanin En Güzel Kokusu,2016,81,"Drama,Romance",5.4,848,actress,Derya,Tuba Ünsal,1981,\N,"actress,costume_designer,soundtrack","tt6051216,tt1700494,tt19246582,tt0339421"
tt4988692,Dünyanin En Güzel Kokusu,Dünyanin En Güzel Kokusu,2016,81,"Drama,Romance",5.4,848,actress,Kubra,Esra Rusan,1983,\N,"actress,director","tt14344266,tt7535900,tt4901120,tt12466076"
tt4988692,Dünyanin En Güzel Kokusu,Dünyanin En Güzel Kokusu,2016,81,"Drama,Romance",5.4,848,actor,Hakan,Riza Kocaoglu,1979,\N,"actor,soundtrack","tt7431994,tt1668191,tt1808223,tt6051216"
tt4988692,Dünyanin En Güzel Kokusu,Dünyanin En Güzel Kokusu,2016,81,"Drama,Romance",5.4,848,actor,Cetin,Burak Altay,1980,\N,actor,"tt7621364,tt14810626,tt10441806,tt20248498"
tt4996022,Lovesick,Lovesick,2016,93,"Drama,Romance",4.8,275,actor,Mark Adam Jones,Jay Baruchel,1982,\N,"actor,producer,writer","tt0963966,tt1245492,tt0892769,tt1456635"
tt4996022,Lovesick,Lovesick,2016,93,"Drama,Romance",4.8,275,actor,Conrad,Adam Brooks,\N,\N,"actor,writer,producer","tt6114202,tt3067274,tt1727261,tt16293970"
tt4996022,Lovesick,Lovesick,2016,93,"Drama,Romance",4.8,275,actress,Bee,Rebecca Gibson,1973,\N,"producer,writer,actress","tt4996022,tt8192046,tt6987476,tt2769310"
tt4996022,Lovesick,Lovesick,2016,93,"Drama,Romance",4.8,275,actress,Mary,Sarah Constible,1976,\N,"actress,writer,soundtrack","tt0425295,tt0847897,tt2027231,tt0492044"
tt5002872,Sweet Boy,Sweet Boy,2016,94,"Drama,Romance",5.6,178,actor,Petch,Thanwa Heffels,\N,\N,actor,tt5002872
tt5002872,Sweet Boy,Sweet Boy,2016,94,"Drama,Romance",5.6,178,actor,Nack,Wachirawit Ruangwiwat,\N,\N,actor,"tt5002872,tt12922236,tt13662312,tt16305210"
tt5002872,Sweet Boy,Sweet Boy,2016,94,"Drama,Romance",5.6,178,actor,Toy,Natchakal Reungrong,\N,\N,actor,tt5002872
tt5002872,Sweet Boy,Sweet Boy,2016,94,"Drama,Romance",5.6,178,actor,Justin,Justin Agustin,\N,\N,"actor,producer","tt1225296,tt5002872"
tt5011242,Hedi,Inhebek Hedi,2016,88,"Drama,Romance",6.7,1221,actress,Rym,Rym Ben Messaoud,\N,\N,"actress,script_department","tt6776572,tt10105930,tt5011242,tt10618950"
tt5011242,Hedi,Inhebek Hedi,2016,88,"Drama,Romance",6.7,1221,actor,Hedi Barraq,Majd Mastoura,1990,\N,"actor,soundtrack","tt4400174,tt5011242,tt11018038,tt11080488"
tt5011242,Hedi,Inhebek Hedi,2016,88,"Drama,Romance",6.7,1221,actor,Ahmed,Hakim Boumsaoudi,\N,\N,actor,"tt9264768,tt5011242,tt1302559,tt10888514"
tt5011242,Hedi,Inhebek Hedi,2016,88,"Drama,Romance",6.7,1221,actress,Baya,Sabah Bouzouita,\N,\N,actress,"tt11079570,tt5011242,tt0292217,tt0111055"
tt5011290,Never Gone,Zhi qing chun 2: Yuan lai ni hai zai zhe li,2016,100,"Drama,Romance",5.2,1028,actor,Cheng Zheng,Kris Wu,1990,\N,"soundtrack,actor,writer","tt4701702,tt4074958,tt2239822,tt1293847"
tt5011290,Never Gone,Zhi qing chun 2: Yuan lai ni hai zai zhe li,2016,100,"Drama,Romance",5.2,1028,actress,Meng Xue,Qin Li,1990,\N,"actress,soundtrack","tt7817930,tt6978870,tt11273352,tt10218664"
tt5011290,Never Gone,Zhi qing chun 2: Yuan lai ni hai zai zhe li,2016,100,"Drama,Romance",5.2,1028,actress,Su Yunjin,Liu Yifei,1987,\N,"actress,soundtrack","tt5057982,tt2063013,tt4566758,tt0865556"
tt5011290,Never Gone,Zhi qing chun 2: Yuan lai ni hai zai zhe li,2016,100,"Drama,Romance",5.2,1028,actor,Zhou Ziyi,Kim Scar,1986,\N,actor,"tt3498820,tt11357988,tt13655044,tt1862521"
tt5012910,Arc,Arc,2016,94,"Drama,Romance",7.0,227,actor,Dennis,Christopher Cassarino,\N,\N,"actor,producer,camera_department","tt11231226,tt7817340,tt7423322,tt4597870"
tt5012910,Arc,Arc,2016,94,"Drama,Romance",7.0,227,actress,Nicole,Kia Nicole Boyer,\N,\N,actress,"tt11902024,tt19300160,tt2699128,tt5012910"
tt5012910,Arc,Arc,2016,94,"Drama,Romance",7.0,227,actress,Naomi,Martha Harms,1986,\N,"actress,miscellaneous","tt2385021,tt2287394,tt5012910"
tt5012910,Arc,Arc,2016,94,"Drama,Romance",7.0,227,actress,Lisa,Marla Jo Kelly,\N,\N,actress,"tt9883346,tt5012910"
tt5025550,The Dreamed Path,Der traumhafte Weg,2016,86,"Drama,Romance",5.7,423,actress,Theres,Miriam Jakob,\N,\N,"actress,soundtrack",tt5025550
tt5025550,The Dreamed Path,Der traumhafte Weg,2016,86,"Drama,Romance",5.7,423,actor,Kenneth,Thorbjörn Björnsson,\N,\N,"actor,soundtrack","tt6273996,tt7760890,tt5025550,tt14675386"
tt5025550,The Dreamed Path,Der traumhafte Weg,2016,86,"Drama,Romance",5.7,423,actor,David,Phil Hayes,\N,\N,actor,tt5025550
tt5025550,The Dreamed Path,Der traumhafte Weg,2016,86,"Drama,Romance",5.7,423,actress,Ariane,Maren Eggert,1974,\N,"actress,soundtrack","tt0806910,tt0250258,tt0887909,tt13087796"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actor,Oren,Meir Toledano,\N,\N,actor,"tt5069012,tt9182572,tt4583846,tt2517110"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actor,\N,Yonatan Bar-Or,\N,\N,actor,"tt2070764,tt0834955,tt5069012"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actor,Yonatan,Netser Charitt,\N,\N,actor,"tt5069012,tt6822004"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actress,\N,Hadas Ben Aroya,\N,\N,"actress,director,writer","tt2887496,tt5069012,tt14043818,tt10608464"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actor,Dancer in the Tahat Club,Eric Raphael Mizrahi,1987,\N,"camera_department,cinematographer,actor","tt7238354,tt3714804,tt4419794,tt8632982"
tt5069012,People That Are Not Me,Anashim Shehem Lo Ani,2016,80,"Drama,Romance",6.4,361,actress,Michal,Hagar Enosh,\N,\N,actress,tt5069012
tt5073620,Below Her Mouth,Below Her Mouth,2016,94,"Drama,Romance",5.5,12772,actor,Rile,Sebastian Pigott,1983,\N,"actor,soundtrack,writer","tt4667888,tt1149608,tt10418662,tt6687720"
tt5073620,Below Her Mouth,Below Her Mouth,2016,94,"Drama,Romance",5.5,12772,actress,Dallas,Erika Linder,1990,\N,actress,"tt10157808,tt16677284,tt5073620"
tt5073620,Below Her Mouth,Below Her Mouth,2016,94,"Drama,Romance",5.5,12772,actress,Jasmine,Natalie Krill,1983,\N,"actress,producer","tt3704050,tt0427969,tt5073620,tt8506028"
tt5073620,Below Her Mouth,Below Her Mouth,2016,94,"Drama,Romance",5.5,12772,actress,Joslyn,Mayko Nguyen,1980,\N,actress,"tt3952222,tt0388285,tt0429422,tt5397194"
tt5082662,Nila,Nila,2016,96,"Drama,Romance",6.7,280,actor,\N,Rajan Sekri,\N,\N,actor,\N
tt5082662,Nila,Nila,2016,96,"Drama,Romance",6.7,280,actress,Nila,Sruthi Hariharan,1989,\N,"actress,producer,writer","tt7415646,tt9084890,tt4909506,tt6409272"
tt5082662,Nila,Nila,2016,96,"Drama,Romance",6.7,280,actor,Vimal,Vicky Vijai,\N,\N,actor,"tt5082662,tt2401585,tt3681454,tt6317052"
tt5082662,Nila,Nila,2016,96,"Drama,Romance",6.7,280,actor,\N,Sarvesh Sridhar,\N,\N,actor,tt5082662
tt5096628,Paris 05:59: Théo & Hugo,Théo et Hugo dans le même bateau,2016,97,"Drama,Romance",7.0,3358,actor,Homme au smartphone,Mario Fanfani,\N,\N,"director,writer,actor","tt0442319,tt0458186,tt3759430,tt1068646"
tt5096628,Paris 05:59: Théo & Hugo,Théo et Hugo dans le même bateau,2016,97,"Drama,Romance",7.0,3358,actor,Partenaire de Hugo,Bastien Gabriel,\N,\N,"actor,miscellaneous","tt13144830,tt6636658,tt5096628,tt5728662"
tt5096628,Paris 05:59: Théo & Hugo,Théo et Hugo dans le même bateau,2016,97,"Drama,Romance",7.0,3358,actor,Théo Daumier,Geoffrey Couët,1988,\N,"actor,camera_department","tt4699388,tt5096628,tt6995612,tt10608632"
tt5096628,Paris 05:59: Théo & Hugo,Théo et Hugo dans le même bateau,2016,97,"Drama,Romance",7.0,3358,actor,Hugo,François Nambot,\N,\N,"actor,art_department","tt10608632,tt5096628,tt2978426,tt18453056"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actor,Ryoya Mochizuki (Natsume's young brother),Ayumu Itô,\N,\N,actor,"tt5108912,tt6478406"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actress,\N,Nazuki Amano,\N,\N,actress,"tt5108912,tt5346472,tt6175340,tt17517630"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actor,Grandfather Tetsuo,Mickey Curtis,1938,\N,"actor,music_department","tt0097410,tt0298290,tt0275277,tt0113523"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actress,Meiko Mochizuki (Natsume's mother),Miwako Ichikawa,1976,\N,actress,"tt0463355,tt0441674,tt0983970,tt0297721"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actress,Kana Matsunaga,Mone Kamishiraishi,1998,\N,actress,"tt2909724,tt9426210,tt4785440,tt5311514"
tt5108912,Drowning Love,Oboreru naifu,2016,111,"Drama,Romance",5.9,1020,actor,Koshiro,Masami Horiuchi,1950,\N,actor,"tt10737918,tt0493100,tt0184166,tt1081848"
tt5112054,Kappen!,Kappen!,2016,100,"Drama,Romance",5.8,1814,actor,Jochie 1,Youp Alblas,\N,\N,actor,\N
tt5112054,Kappen!,Kappen!,2016,100,"Drama,Romance",5.8,1814,actor,Chris 4 jaar,Tim Akkerman,\N,\N,actor,tt5112054
tt5112054,Kappen!,Kappen!,2016,100,"Drama,Romance",5.8,1814,actor,Jochie 2,Binck Bakker,\N,\N,actor,"tt3636010,tt6255854,tt5112054"
tt5112054,Kappen!,Kappen!,2016,100,"Drama,Romance",5.8,1814,actor,Sander 4 jaar,Raff Bierens,\N,\N,actor,tt5112054
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actress,Valentine,Françoise Lebrun,1944,\N,"actress,writer,soundtrack","tt0070359,tt0401383,tt0296742,tt1135503"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actor,Rodolphe,Paul Vecchiali,1930,\N,"director,writer,editor","tt0198451,tt0077371,tt7459320,tt0095097"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actress,Sarah,Edith Scob,1937,2019,actress,"tt0237534,tt0836700,tt0053459,tt2076220"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actress,Marguerite,Catherine Deneuve,1943,\N,"actress,soundtrack,producer","tt0168629,tt0283832,tt0059646,tt0061395"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actress,Christiane,Annie Cordy,1928,2020,"actress,soundtrack","tt0066906,tt0228801,tt0164606,tt3519272"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actor,Laurent,Pascal Cervo,1977,\N,"actor,director,writer","tt10927836,tt6777422,tt1655613,tt1500760"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actor,Boris,Mathieu Amalric,1965,\N,"actor,director,writer","tt0401383,tt2278388,tt0830515,tt0408306"
tt5123944,Le cancre,Le cancre,2016,76,"Drama,Romance",5.4,116,actress,Mimi,Françoise Arnoul,1931,2021,"actress,costume_designer","tt0051473,tt0142159,tt0046998,tt0072534"
tt5143826,Eva,Ewa,2016,85,"Drama,Romance",5.3,55,actress,Ewa,Efrat Ben-Zur,1968,\N,"actress,soundtrack,composer","tt0290238,tt1619481,tt0490739,tt1392882"
tt5143826,Eva,Ewa,2016,85,"Drama,Romance",5.3,55,actor,Young Singer,Aryeh Hasfari,\N,\N,"actor,director,writer","tt3197534,tt5143826,tt10619694,tt4393046"
tt5143826,Eva,Ewa,2016,85,"Drama,Romance",5.3,55,actor,Emil,Gil Frank,1962,\N,actor,"tt0098993,tt8220344,tt0103089,tt7083308"
tt5143826,Eva,Ewa,2016,85,"Drama,Romance",5.3,55,actor,Yoel,Avi Kushnir,1960,\N,"actor,writer,soundtrack","tt5143826,tt0133351,tt0306294,tt0402374"
tt5152652,Falling,Falling,2016,89,"Drama,Romance",7.0,33,actor,\N,Gabriel Tineo,\N,\N,"producer,actor","tt5922328,tt5152652,tt3958098,tt4516324"
tt5152652,Falling,Falling,2016,89,"Drama,Romance",7.0,33,actor,Aslan,Birol Ünel,1961,2020,actor,"tt0118493,tt0215750,tt0347048,tt1244668"
tt5152652,Falling,Falling,2016,89,"Drama,Romance",7.0,33,actress,Alma,Emma Suárez,1964,\N,"actress,soundtrack","tt1274645,tt4034208,tt4326444,tt0106305"
tt5152652,Falling,Falling,2016,89,"Drama,Romance",7.0,33,actress,Nina,Celines Toribio,1974,\N,"actress,producer,writer","tt5615006,tt2140631,tt3828454,tt1691016"
tt5159384,Maalai Nerathu Mayakkam,Maalai Nerathu Mayakkam,2016,123,"Drama,Romance",6.2,421,actress,Manoja,Wamiqa Gabbi,1993,\N,actress,"tt15433600,tt9104710,tt1275863,tt7518786"
tt5159384,Maalai Nerathu Mayakkam,Maalai Nerathu Mayakkam,2016,123,"Drama,Romance",6.2,421,actor,Prabhu's Father,Azhagam Perumal,\N,\N,"actor,director,cinematographer","tt0430250,tt0369036,tt0386422,tt10579952"
tt5159384,Maalai Nerathu Mayakkam,Maalai Nerathu Mayakkam,2016,123,"Drama,Romance",6.2,421,actress,Kamini,Parvati Nair,\N,\N,actress,"tt7518786,tt3681422,tt4258292,tt3575136"
tt5159384,Maalai Nerathu Mayakkam,Maalai Nerathu Mayakkam,2016,123,"Drama,Romance",6.2,421,actor,Prabhu,Balakrishna Kola,\N,\N,actor,"tt16446556,tt5159384"
tt5160154,The Pass,The Pass,2016,88,"Drama,Romance",6.5,3954,actress,Lyndsey,Lisa McGrillis,\N,\N,actress,"tt2263720,tt5160154,tt1430509,tt9639470"
tt5160154,The Pass,The Pass,2016,88,"Drama,Romance",6.5,3954,actor,Jason,Russell Tovey,1981,\N,"actor,soundtrack","tt1349938,tt1430626,tt5563334,tt1525366"
tt5160154,The Pass,The Pass,2016,88,"Drama,Romance",6.5,3954,actor,Ade,Arinzé Kene,1987,\N,"actor,writer","tt6038584,tt3815412,tt2783314,tt5160154"
tt5160154,The Pass,The Pass,2016,88,"Drama,Romance",6.5,3954,actor,Harry,Nico Mirallegro,1991,\N,"actor,soundtrack","tt2407574,tt2394340,tt4653202,tt0112004"
tt5174974,Happiness Is a Four-letter Word,Happiness Is a Four-Letter Word,2016,88,"Drama,Romance",6.8,156,actress,Princess,Renate Stuurman,\N,\N,actress,"tt0435651,tt1700450,tt5174974,tt8510488"
